671|Bride of Frankenstein (1935)|01-Jan-1935|11|87,208,1364,1504,1900,2161,2252,2919,3659,4028,4863,4864,5410,5895,6234,6500,8464,9002,9461,9980,11374,13473,15556,17724,18344,20397,21190,23865,25914,25972,26846,27091,27459,30781,32031,32173,32743,32873,33431,33811,34009,34524,34900,36249,37576,38578,39187,40418,41254,42137,42861|860
672|Candyman (1992)|01-Jan-1992|11|1965,3148,3191,5796,6084,6694,7609,10581,11022,14788,15316,16037,20659,21422,21840,22058,22529,23090,26240,29417,32955,34091,34504,35752,36501,36849,37007,37259,37260,38945,39088,39256,39462,40421,41330,42693|683
673|Cape Fear (1962)|01-Jan-1962|10,16|525,796,1193,1260,3107,4732,5113,7729,9908,10625,10810,12826,12856,13745,14451,14547,15281,17319,18070,19114,19254,20368,20854,21491,21536,21594,21874,21984,23245,23278,24376,25637,27848,28284,28751,30159,31131,31374,36253,37261,39712,40911,41120,42340,42985|454
674|Cat People (1982)|01-Jan-1982|11|292,1322,1721,2264,6497,6679,6780,8068,8336,8639,9380,11213,11329,11897,11968,12548,14266,14803,16562,16675,17019,17168,20302,20319,21762,24048,24854,25960,28526,30148,32337,32350,32366,32443,33357,33605,34408,35920,36853,38634,39047,39542,39736,40493|716
675|Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)|01-Jan-1922|11||
676|The Crucible (1996)|27-Nov-1996|8|2948,3075,3835,4494,6285,6321,9367,9405,10168,10351,13153,15931,16284,17125,17370,19664,21138,21265,23500,25339,26633,26947,29372,30075,30415,30686,31531,31750,33209,33896,34100,34454,34976,35869,36375,36575,36959,37061,37156,37447,37692,38398,38967,39003,39198,39428,39582,39787,39895,40197,41131,42859|378
677|Fire on the Mountain (1996)|24-Jan-1997|7|727,1829,2693,3073,3130,4742,7310,7335,7707,7975,10628,11252,12347,12804,12876,13408,14184,14198,14222,14603,15162,15303,16067,19019,19294,20155,20626,20636,23642,24332,27892,28384,28667|274,275
678|Volcano (1997)|25-Apr-1997|8,16|283,2216,2247,2398,2661,3079,3355,3772,4058,4298,4483,5110,5339,5494,5581,5921,6164,6509,7462,7518,7597,7629,8097,9209,9240,9852,9917,10096,10642,11813,11965,12717,13199,13497,13822,13906,14176,14369,14627,15256,15287,15759,15916,15945,15996,16018,16080,16212,16395,16498,17264,17359,17504,18309,18776,18783,18835,18945,19198,19753,19800,20435,20478,20506,21085,21128,21344,21826,21893,21975,22109,22378,22417,22520,23268,23359,24043,24082,24553,24798,25406,25505,25963,26024,26078,26115,26116,26215,26528,26746,27084,27943,28237,28518,28736,28839,29051,29304,29540,29742,29798,29849,29916,30307,30441,31534,31664,31988,32163,32324,32375,32386,33027,33034,33368,34178,34677,34924,35064,35876,36221,36311,36340,36457,36820,36865,37285,39446,39586,39735,40405,42113,42498,42504,42571,42935|382
679|Conan the Barbarian (1981)|01-Jan-1981|1,2||
680|Kull the Conqueror (1997)|29-Aug-1997|1,2|1089,3051,8346,10377,10773,11484,14539,15502,19607,20609,22154,23861,24672,26130,26588,27938,31155,36751|582
681|Wishmaster (1997)|01-Jan-1997|11|916,1312,1323,1684,1941,3630,5613,6899,7862,8572,9046,11256,11623,11793,12659,13753,14135,14512,15123,15363,17367,17508,19194,20647,20772,21422,22520,22619,23573,25524,26240,26504,29706,30139,33081,36351,37541,38595,38806,38901,39342,40383,41019,41099|435
682|I Know What You Did Last Summer (1997)|17-Oct-1997|11,13,16|257,1856,8251,9124,10310,11119,16863,17335,17905,18951,20660,21183,21347,27642,30353,30717,31528,32095,33745,34677,34818,34898,35095,35258,35316,37609,42758|285
683|Rocket Man (1997)|01-Jan-1997|5||
684|In the Line of Fire (1993)|01-Jan-1993|1,16|173,309,1764,2076,3166,3292,3682,3842,4172,4689,4974,5577,5856,5920,6809,7531,10226,10617,11329,12350,12406,12923,13223,13899,14052,14516,14581,15366,15773,16107,16197,16253,16259,17124,17877,20366,20580,21419,22093,23113,23364,23416,23704,24013,24487,26073,26387,27884,28243,29158,29830,31549,32165,34372,34923,35112,37613,39552,40169,42021|618
685|Executive Decision (1996)|09-Mar-1996|1,16|196,681,863,979,1207,2208,2285,2495,3079,3162,3962,5057,5242,8269,8415,10451,10772,11181,12208,12225,12423,12518,12745,12839,12857,13205,13514,13664,14221,15029,15089,15630,15766,16185,16227,17830,18276,18494,18658,18810,19070,20857,21226,22045,22330,22853,23336,23583,25426,25762,26194,26354,27061,27176,27423,28594,29431,30201,30486,30496,32903,35166,37138,38208,40372,41819,42012,42338,42900,42991,43062|44
686|Perfect World, A (1993)|01-Jan-1993|1,8||
687|McHale's Navy (1997)|18-Apr-1997|5,17|835,1014,1049,1061,2588,3811,4350,4598,4615,4848,4972,5764,5884,10349,10718,11961,13861,14977,15135,15794,15978,16143,16848,17975,19357,21276,21643,21866,22923,23436,24785,25147,25211,25241,35093,37772,38090,38120|772
688|Leave It to Beaver (1997)|22-Aug-1997|5|1291,2806,3166,3954,6362,8381,8432,9579,11019,16939,17133,18341,19867,20762,21367,21848,24468,26844,27186,27589,29131,30114,30270,30536,30997,31467,34801,36740,38688,39140,39377,39386,40835,41004,41923,42185,42336|111
689|The Jackal (1997)|01-Jan-1997|1,16|423,766,1060,1138,1419,1531,2248,2326,2617,4069,4223,4636,4756,5033,5780,5844,5875,6576,8310,8327,8743,9488,9553,9966,10200,10400,10582,10639,11281,11390,12088,12192,12566,13051,13075,13924,13990,14008,14438,14566,14953,15141,15457,15722,16107,17027,17868,17979,18801,19770,20683,20902,21180,21632,22607,24184,24401,24433,24559,24613,24800,25048,25084,25462,25925,26357,26544,28348,28565,28874,29117,29306,31250,31392,33655,34490,35415,35934,36685,37373,38660,39266,41874,42122,42161,42707|129
690|Seven Years in Tibet (1997)|01-Jan-1997|8,17|682,2125,2405,4376,4504,4525,4611,6662,6754,7023,7543,8882,10645,12759,14405,15115,15893,16228,19378,19411,20833,21576,22087,22088,22090,22092,23972,23976,25851,25890,25974,26297,26547,26548,26549,26561,27476,27478,27480,28594,28609,28961,29084,32164,39009,41872|20
691|Dark City (1998)|09-Jan-1998|10,15,16|1101,1761,2401,3579,3760,4703,8972,9131,9660,10158,10543,11367,11655,12355,13039,13196,13898,14635,15526,17017,17960,17993,18172,18529,19447,19782,19948,20247,21200,21961,21982,22150,22868,23576,23754,24263,24656,24761,24993,25414,25500,25861,26726,27877,30422,31605,31735,31970,33759,34267,35766,35785,36898,38625,41838,42029|636
692|The American President (1995)|01-Jan-1995|5,8,14|311,540,1092,1468,2162,2399,2448,3854,4249,5987,7120,7211,7553,8280,8791,9136,9240,9658,9903,10335,10534,12787,14828,14841,15882,16194,16197,16253,17239,17304,17725,18341,18425,18671,19174,19250,19315,19675,20322,20766,20905,21681,22993,23704,23898,24685,24887,24969,25002,26085,26350,26700,27190,30046,30105,31514,32009,33081,33594,34410,35234,35617,36154,36361,37063,37256,37289,37335,37801,38402,40727,40887,41216,41322,41645,42280,42764|658
693|Casino (1995)|01-Jan-1995|8|60,156,382,391,394,396,453,495,532,539,620,725,1012,1063,1064,2039,2367,2543,2781,3422,3714,4113,4130,4159,4160,4380,4689,5101,5172,5192,5199,5346,5516,5584,5803,5953,6385,6669,6735,7092,7134,9607,9890,9948,10347,10502,10720,10909,11519,11757,12786,13163,13880,13899,13963,14246,14355,14550,14592,14948,14991,15853,15854,16009,16118,16211,16302,16805,16935,17934,18134,18146,18815,18824,19235,19239,19806,20214,20462,20566,20603,20928,21110,21431,21500,21586,21653,21736,21767,22018,22045,22054,22531,22786,22837,23370,23475,23507,23684,24090,24479,24540,24555,24579,25056,25113,25308,25432,25485,25515,25935,26075,26294,26779,26927,26931,26983,27072,27100,27102,27275,27533,27585,27687,28261,28423,28653,28880,29189,29433,30625,31096,31142,31240,31513,32450,33795,33857,34480,35040,35152,35334,35732,35744,36111,36403,37656,37879,38533,38883,38943,39054,39212,39412,39676,40429,40430,40647,41293,41725,42226,42723|721
694|Persuasion (1995)|25-Sep-1995|14|23084|234
695|Kicking and Screaming (1995)|01-Jan-1995|5,8|1586,1587,1588,3791,5934,6169,6586,7663,8051,9592,10059,10068,10816,12682,13445,13501,15093,21679,24746,25231,25627,27127,28149,29174,30840,32084,32592,33996,34679,34977,35675,35740,36251,39056,39314,39635,39723,39839|56
696|City Hall (1996)|16-Feb-1996|8,16|202,562,717,844,881,1245,2371,3377,3692,3912,4033,4405,5562,5910,6162,6950,8277,8386,8816,8911,9104,9207,9433,10582,11129,11901,13712,14129,14197,14567,14692,15663,15817,15825,15856,15957,18500,18721,19205,19521,19571,19960,20322,20846,21319,22465,23359,23720,24110,24374,26995,27055,27085,27258,27333,27997,28474,29653,29772,30659,32746,32766,33360,35672,35679,37379,37426,37719,38140,38257,39084,39369,39374,39728,40063,40905,41641,41776,41785,41902,42245|59
697|The Basketball Diaries (1995)|01-Jan-1995|8|327,400,1245,1479,2069,4056,4391,5298,6795,7104,8277,8478,9091,11598,12187,12216,12359,12462,12506,14038,16123,17205,18174,18538,20089,20227,21318,21531,23335,23797,24313,26995,27285,27722,29634,30551,32142,32143,34425,36040,36589,40978|402
698|The Browning Version (1994)|01-Jan-1994|8|635,1645,2507,4254,8399,9183,11032,11217,15242,15648,17776,17809,18066,18101,18775,19405,21243,23118,24165,24397,25405,28251,32083,35743,36837,38864,40176,40346,41109|247
699|Little Women (1994)|01-Jan-1994|8|97,568,1165,1235,1780,2587,2881,3649,4942,5063,8385,8390,10012,11243,14569,14982,15616,16543,18035,19081,19755,22172,22237,22728,23862,25231,26718,27342,28346,29426,29716,30531,31526,31899,32141,32799,32948,33547,33548,33990,36497,36615,36675,37335,37906,38172,38188,38518,38913,39026,39238,39239,39828,40197,40303,40677,41307,41778,42531,42610,42873|28
700|Miami Rhapsody (1995)|01-Jan-1995|5|752,1277,1785,2391,6787,7518,8622,15616,16926,17612,20843,20928,25010,25027,25724,25845,29230,29823,30294,31038,31405,33131,33703,34259,38875,39801,40168,41000,42132|262
701|The Wonderful, Horrible Life of Leni Riefenstahl (1993)|01-Jan-1993|7||
702|Barcelona (1994)|01-Jan-1994|5,14|1171,1534,1633,3857,4007,4418,5654,6506,7663,8383,8638,9569,9656,13071,13072,14331,16388,16676,18651,19174,20445,20446,20953,20955,21146,22324,22535,23627,23859,25430,29701,29733,29900,29946,29982,30160,33698,34181,36732,36942,38002,38276,39435,40119,40288,40289,40312,41026,41541,41884,42124,43082|782
703|Widows' Peak (1994)|01-Jan-1994|8|3038,3646,4143,7118,7206,7337,8670,9203,9476,10333,13548,13812,16172,17493,19524,28775,30959,31675,31730,31904,32689,33131,33324,33325,35729,35812,35821,37479,38591,39246,39755,40152,40891|380
704|The House of the Spirits (1993)|01-Jan-1993|8,14|922,1195,1277,2601,3674,3869,4803,5080,5124,5521,5937,6409,6881,7634,8279,9162,10523,11246,12522,15137,15731,16171,16700,16739,16850,17766,18307,18580,19061,19213,20015,20797,22327,22360,24096,25412,26206,26711,28800,29413,29809,29897,31460,31574,31594,31706,33573,34268,34405,36655,37704,38671,39281,39597,39662,40197,40299,40797,41317,41525,41529,41582|36
705|Singin' in the Rain (1952)|01-Jan-1952|12,14|259,1547,2275,2831,4463,4761,4921,5037,5214,6141,6173,6323,6952,7041,7296,7361,7839,7967,8038,8141,8333,8512,8663,8720,8731,8756,8774,8916,9035,9137,9274,9459,9461,9840,10149,10693,10802,11060,11237,11440,11483,11486,11512,11934,12270,12400,12722,13175,13487,13699,13709,13745,14643,15096,15191,15299,15606,15667,16860,17102,17250,17591,17915,18051,18727,19479,20807,20929,21051,21729,22339,22482,22591,23002,23178,23228,23333,23458,23842,25350,25443,25498,25712,25880,26079,27361,27628,28214,28302,28629,28899,29252,29361,29397,29559,29576,30026,30206,30339,30452,31190,31363,31547,31585,31890,32051,32440,32476,32507,32859,32956,33014,33336,33510,33610,33699,33904,34023,34102,34113,34318,34424,35021,35281,35693,36262,36297,36364,36467,36517,36601,36787,37081,37433,37463,37785,38039,38051,38091,38274,38278,38420,38766,38924,39702,39766,39799,39874,39875,40316,40438,41250,41915,42097,42397,43066|209,417
706|Bad Moon (1996)|01-Nov-1996|11|3382,9181,16788,20204,20894,21172,30751,34710,37195|652
707|Enchanted April (1991)|01-Jan-1991|8|1683,3038,7453,14080,16397,18137,20687,21382,33077,36376,36769,39246,39754,42304|577
708|Sex, Lies, and Videotape (1989)|01-Jan-1989|8|3003,8605,9142,24723,25788,26957,36961,39967,40255|762
709|Strictly Ballroom (1992)|01-Jan-1992|5,14|95,2044,3440,9253,10095,10897,12311,12747,13824,15603,15949,16780,17338,17651,18752,19468,19891,22083,22940,24010,26919,27749,28068,30019,30102,31101,32058,32060,32966,32986,33606,34815,36119,36505,37631,38123,38214,38783,40695,41683,42115,42562|487
710|Better Off Dead... (1985)|01-Jan-1985|5|499,613,793,1011,4295,4977,5910,6242,7175,7356,7731,8788,9539,11025,11653,12450,12455,15509,16055,17560,18029,18959,19708,22305,22446,22563,23357,23392,24357,25122,25178,25226,26656,26948,28311,32116,32167,32394,33286,33476,36692,40091,42408,42938|356
711|The Substance of Fire (1996)|06-Dec-1996|8|1785,2462,2625,3455,3711,9865,10130,10238,12119,12389,12446,13155,14837,16402,16668,17125,17272,17572,18371,19993,20065,21708,22051,22518,23400,25454,26717,27334,31565,32253,32870,33375,33416,33484,34090,35225,37992,38875,40237,41788|792
712|Tin Men (1987)|01-Jan-1987|5,8|2160,2396,3047,4168,4716,5460,5544,5623,6098,6474,6733,7211,9404,9588,9795,9851,12654,14038,15278,16107,16197,18512,21019,24975,25107,25442,25621,26581,26914,27423,28352,29930,30154,31957,32821,32965,33390,33764,33944,34788,34797,35516,35728,37437,38017,38110,38231,38438,38565,39260,39317,39539,40741,42468,42752,43063|468
713|Othello (1995)|18-Dec-1995|8|2819,8134,8305,8425,10487,15576,16283,19900,20150,23248,23899,26901,35289,38754,38922|602
714|Carrington (1995)|01-Jan-1995|8,14|2067,2185,2407,2712,3618,4854,10927,12432,19324,20687,21222,22879,23754,26631,27255,27922,30358,32111,34109,35913,37644,38225,41668,42759|315
715|To Die For (1995)|01-Jan-1995|5,8|164,4890,5020,5038,5697,6847,8704,9080,9738,11344,11365,11471,12019,14165,15302,17922,18012,20210,20592,20667,20700,21314,21343,21972,22109,22657,22905,23516,23631,24511,28299,29724,31028,31788,31919,32663,33356,34028,34187,34489,35859,36710,36978,37385,39156,39674,40786,41542,41836,41888,41900,42648,42664|831
716|Home for the Holidays (1995)|01-Jan-1995|8,14|1813,7149,7303,7446,8260,10576,11189,12110,12116,15006,17124,20426,24402,25259,25326,26296,29680,29819,31359,32141,33463,35157,36287,36704,36908,37717,38918,40698,41134,41241,42963|259
717|The Juror (1996)|01-Jan-1996|8,16|156,1224,1474,4296,5186,5278,5523,5541,5623,6292,8416,9193,9247,9656,9693,10003,11129,11693,12778,13319,14129,14711,15558,16698,17027,18322,20529,21304,21312,22085,22109,22883,23160,23635,23702,24088,24119,25490,28065,28686,29121,29245,30390,30887,31989,32275,32593,33420,33631,34363,34677,35093,38035,38182,38273,40014,40445|282
718|In the Bleak Midwinter (1995)|23-Feb-1996|5|2989,7167,8134,10647,11721,12024,12912,16283,20618,21119,23302,23725,28019,30941,31125,31370,31695,32207,35209,37105,40318,40333,41141|95
719|Canadian Bacon (1994)|01-Jan-1994|5,17||
720|First Knight (1995)|01-Jan-1995|1,2,8,14|1884,1906,2310,2379,3320,3411,3715,3933,4634,4809,5065,5156,5716,5846,6208,6613,6619,6801,8327,9488,9572,11510,11667,11809,12472,12811,14539,15334,15848,17068,17884,18867,19121,19392,19393,20401,20687,21271,22335,22899,22909,25246,26239,27094,28646,28718,29145,29146,30632,31629,31806,35716,37034,37822,38711,39827,43083,43084|905
721|Mallrats (1995)|01-Jan-1995|5|163,2270,2438,3013,3529,8504,8571,8778,9084,9570,10011,10924,11414,12707,12990,14106,14334,15039,15061,15633,16046,17713,18523,18893,19539,19564,20509,21142,22491,24510,25214,25484,25562,25985,26130,29240,29636,29827,29878,32606,33399,33561,35132,37702,38212,38670,42879|758
722|Nine Months (1995)|01-Jan-1995|5|84,835,1293,1305,1626,2504,2794,5094,6717,6725,6872,7068,7943,9834,10025,10162,12586,16663,16712,16849,17254,18113,24198,24213,24226,24272,24917,25416,27010,27121,28303,29285,29320,29443,29870,30772,30962,31711,31712,31713,31767,31856,32068,32231,32456,32523,33250,33872,33951,34029,34429,34965,35007,35442,35475,36613,37106,37646,37857,37996,38046,38265,38687,39010,39475,39476,39850,39897,41428,41701,41988,42698,42955|153
723|Boys on the Side (1995)|01-Jan-1995|5,8|330,621,2666,4692,6044,6284,7418,7652,7933,8830,9472,9516,11587,12831,14555,14802,15911,16323,16394,16664,17053,17129,18007,18213,18874,18969,19551,19737,21273,21809,23070,23619,23632,24059,25279,27595,28513,29159,29298,29550,29921,31759,31840,31984,32139,32892,33503,33849,33932,35531,35747,35958,36174,37517,38326,38868,38895,39436,39558,40238,40712,41782,41894,42577|687
724|Circle of Friends (1995)|01-Jan-1995|8,14|1460,5177,5815,7171,8407,8680,9623,11614,11711,13548,13723,14642,14663,16364,17025,17233,19422,19504,22498,27422,30088,30885,31090,31283,31730,31904,32348,32397,32716,32725,32796,35731,36292,36935,37025,37414,37503,37619,38219,38562,38587,38618,38620,38623,40891|589
725|Exit to Eden (1994)|01-Jan-1994|5|594,1051,2876,3031,3809,5056,5648,5868,6206,6367,6647,7725,7983,8902,8949,9748,10633,11725,11968,13800,14652,16459,16503,16570,16583,16648,16740,17651,19354,19453,20508,21671,21849,23328,23396,25383,26339,27790,28428,28752,29183,29789,29830,29890,30338,30720,31977,32159,32242,32355,32399,32456,32585,33410,33494,33989,34358,34403,34494,35041,35104,35158,35195,35206,35212,35814,36182,36293,36571,36832,37076,37220,37223,37224,37685,37970,38109,38145,38485,38492,38585,38850,39352,39651,39908,39977,40286,40731,40732,40900,41564,41922,42627|515
726|Fluke (1995)|01-Jan-1995|4,8|1571,2243,4900,7475,9579,10904,12648,13520,14559,14895,17855,18101,18535,18921,19103,19959,20513,20917,20947,22190,25031,25231,29364,34315,34898,34966,35907,37878,38951,39682,40026,41831,42603|121
727|Immortal Beloved (1994)|01-Jan-1994|8,14|1723,4282,5796,6157,6793,7626,8166,8510,9027,9561,10922,11761,11837,12024,12295,12394,13401,13583,14239,14248,14352,14527,15755,17349,17896,19002,19321,19718,20245,21024,22529,26939,27214,33953,36020,36427,37160,37967,39111,39186,39994,40042,40997,41096,41169,42207|683
728|Junior (1994)|01-Jan-1994|5,15|2200,3485,4103,4510,6039,6733,7084,7085,7298,7561,7752,7841,9536,9537,9575,11290,12675,14538,14749,15530,17255,17605,18603,19085,19156,19506,20789,20859,21113,21457,21977,22581,23483,23488,24102,24115,25229,26164,27105,27121,27411,27447,27917,28716,28844,29210,30797,31272,31317,31337,31697,32204,32437,32566,32988,33287,34269,34402,34441,34734,35803,35992,36037,36366,36791,37091,37454,37455,37589,37853,38272,38542,38753,38994,39022,39618,40390,40488,41379,41668,41725,41939,42166,42580,42724,42782,42825,42886,42956|660
729|Nell (1994)|01-Jan-1994|8|2978,3433,5118,6192,11670,12501,12635,15368,17559,17944,18952,23598,28113,29228,30430,30431,30484,33421,34823,37555,38224,39755,39794,39901,41225,42854|22
730|Queen Margot (Reine Margot, La) (1994)|01-Jan-1996|8,14||
731|Corrina, Corrina (1994)|01-Jan-1994|5,8,14|38,463,1196,2033,4589,4981,9973,15477,17509,17704,17888,18337,18759,19764,19833,21238,22261,24802,25592,26256,28219,28311,28497,31123,31946,32068,32165,32255,32964,33932,34740,35009,35081,36257,36587,36599,36619,37048,38645,40600,41175,41230,42277,42321,42450,42764,42809,42981|576
732|Dave (1993)|01-Jan-1993|5,14|1107,1377,1937,2144,2204,3252,3582,3661,4653,5057,6945,7298,7381,9185,9379,9575,10200,10413,10617,10772,10973,12984,13223,13251,13367,13990,14015,14032,14127,14141,14255,14502,14504,14581,14749,15151,15326,16337,16400,16627,16817,17390,17707,17802,19265,19355,19608,20840,21721,21799,21898,22504,22596,23052,23488,24013,24214,24228,24746,25010,25256,25628,26905,27435,27860,28034,28545,28844,29589,29931,31584,33483,33952,34018,34523,34817,35141,35927,36671,37184,37232,38691,39398,39665,39832,40887,41372,41536,41645,41800,41873,42445|660
733|Go Fish (1994)|01-Jan-1994|8,14|13462,25235,26479,27108,28978,29293,29370,30418,30687,30749,32024,33093,33711,34168,35880,36058,36161,36202,37165,37611,37693,39002,39570,39641,40396,40469,40574,41921,42228,42454,42457,42708|817
734|Made in America (1993)|01-Jan-1993|5|554,1848,2674,5118,5491,5617,6099,8335,8647,9026,10796,13251,13580,14516,14881,15187,15292,16307,16999,17190,18717,22374,22849,24565,24618,25159,26812,28267,29691,30158,32016,32889,33170,33194,33932,35562,36519,36764,38713,38730,39578,40929,41470,41476,41671,41726,42881|64
735|Philadelphia (1993)|01-Jan-1993|8|855,1066,1277,1694,2081,2289,2375,2594,2699,2937,3767,4200,4205,4399,5380,5672,6711,6743,7185,7658,7910,8377,8479,8552,8628,8800,9023,9741,9807,9884,10883,11109,12124,12442,12669,13916,14057,14944,15078,16357,17218,17913,18288,18858,19329,19469,19750,20495,20856,21381,21823,22034,22161,22331,22703,22872,23283,24676,25619,25846,26376,26682,26759,26957,27072,27183,27332,27447,27575,27967,28067,28329,28572,28716,29803,30759,30963,32430,32681,33252,33524,34152,34290,34372,34825,35047,36399,36606,36672,36731,37026,37367,38042,39891,39997,40049,40363,40878,40887,41181,41379,41486,41595,42725,42808,42875,42878|195
736|Shadowlands (1993)|01-Jan-1993|8,14|900,2193,2314,3549,3550,5536,6546,6621,6933,8224,8408,8409,8533,8806,9935,10876,10950,11226,11996,12164,15319,16840,16928,17431,18469,19717,19860,20330,21308,22719,23623,24168,24208,24243,24742,25662,27649,28070,28624,29928,30897,30898,30899,33972,35006,35722,36590,37708,38904,40458,41135,42771|35
737|Sirens (1994)|01-Jan-1994|5,8||
738|Threesome (1994)|01-Jan-1994|5,14|830,1233,2933,4426,10624,28689,29601,29889,30007,30543,33188,33743,35435,36063,36369,37332,38582,40383|252
739|Pretty Woman (1990)|01-Jan-1990|5,14|301,659,691,1058,1341,1550,1771,2876,3809,4072,7396,7564,7692,7725,8002,8215,8936,9160,9488,10279,10633,10881,12323,12398,13343,13585,13622,13800,14791,15400,16570,16583,17763,17888,17987,18816,19014,19274,21497,21813,21849,22013,22622,22873,23163,24220,25194,25383,28281,29180,29586,29789,30306,30879,30984,31235,31977,32620,33989,34431,36715,37223,37685,38556,38850,39097,39660,39764,39842,40255,41321,42704,42963,42991|515
740|Jane Eyre (1996)|05-Apr-1996|8,14|1926,2479,6412,8224,10105,12355,14158,14795,16612,19346,24742,26412,27567,27922,28624,28666,29659,30683,30881,31359,32781,33378,33614,35063,36993,37771,38837,38865,39246,39444,39968,40072,40393,40537,40586,41236,42584|900
741|The Last Supper (1995)|05-Apr-1996|8,16||
742|Ransom (1996)|08-Nov-1996|8,16|385,955,1037,1090,1097,1914,2008,2951,3157,3201,3503,3522,4185,4943,5505,6740,6950,6993,7065,7664,7785,7962,8103,8397,8923,9367,9416,9424,9471,9565,10522,10787,10868,11071,11128,11129,11365,11798,12084,13249,13312,13538,13979,14009,15441,15676,15817,15992,16137,17094,18352,19280,19622,19651,19845,19869,20178,21049,21160,21651,22120,22410,23422,24038,24288,24516,25682,26397,26725,26767,27284,27947,28273,28598,29023,29172,30083,31440,34426,35053,35090,35391,36852,37169,38581,39269,39356,39592,40169,40468,40969,41552,41712,42615|366
743|The Crow: City of Angels (1996)|30-Aug-1996|1,16|81,3110,4020,4190,4515,5837,6692,7427,7451,9428,12753,18360,20491,20974,22632,24437,27014,31352,31420,32974,35938,37919,38072,41826|630
744|Michael Collins (1996)|11-Oct-1996|8,17|1372,1879,2885,2892,2916,4723,4801,5053,5210,5221,6047,6414,7118,7476,8670,9733,10020,10131,10332,10658,10884,11102,11259,11612,11811,12491,12551,13684,13794,14880,15540,15925,16973,16975,16981,17176,17233,17493,18132,18609,18632,18706,18715,18952,19445,19454,19567,19602,19635,20265,20685,21069,21321,21628,21669,21916,22019,22390,23762,24907,27393,27975,28102,28366,28663,28775,38226,38628,39842,40909|400
745|The Ruling Class (1972)|01-Jan-1972|5|91,590,698,1816,3310,3429,5738,5940,6189,10255,10443,11313,13775,15765,16033,17680,18604,19643,19934,21707,22048,23410,24167,27095,28678,30773,30944,31785,36185,40550,42331|538
746|Real Genius (1985)|01-Jan-1985|5|145,937,1040,1091,2162,4049,5582,6116,6738,7079,9004,9317,9535,10350,10544,12339,12787,12994,13402,13917,14186,14706,14874,15780,16702,17851,18216,19708,20160,20189,20466,21123,21755,24064,25560,25570,25705,25824,26599,26749,26933,28644,29775,29889,31774,32095,33395,34040,34119,35653,35754,36989,37051,37268,37788,38045,38119,41045,41273,42201,42287,42501,42620,42652|156
747|Benny & Joon (1993)|01-Jan-1993|5,14|478,5239,6671,10352,10656,10813,11365,13015,13398,13634,14816,14873,15426,16117,19221,19831,20679,20857,21321,32062,35871,37316,38046,39331,40184,40280,42277|137
748|The Saint (1997)|14-Mar-1997|1,14,16|780,789,3652,4808,4913,5780,8503,9946,10476,10529,10789,11993,12566,13335,13917,14602,14945,15225,15695,16534,18293,19215,19555,20123,20337,21223,21901,22738,23394,23708,24438,25049,26165,26178,26314,26686,27043,27068,28092,29295,29296,29541,31824,32351,34942,35237,35383,35697,35899,35979,36470,36625,38173,38841,39297,39302,40535,40699,40737,42957,43080|586
749|The MatchMaker (1997)|01-Jan-1997|5,14|191,4494,4723,5350,6629,6845,6901,7400,8304,8439,11609,11612,11613,12417,13693,13813,13972,14984,16309,16976,17126,17130,17155,18733,19435,19543,19602,19629,22918,23094,26160,27438,27996,30271,30885,30964,33696,33835,35802,36456,36665,38263,38560,38586,38633,40185,40616,42095|394
750|Amistad (1997)|18-Dec-1997|8|158,452,688,783,890,921,1163,1259,1289,1928,1965,1974,2262,2587,3211,3523,3542,3676,3778,4961,5196,5197,5298,5497,6146,6535,7158,7642,7686,8048,8089,8409,8535,8597,8750,8825,8921,9383,9487,10416,10499,10522,11247,11775,11996,12096,12113,12453,12720,12935,13263,13393,13394,13466,13995,14302,14616,15951,16104,16105,16374,16741,16743,16886,17053,17293,17831,18093,18135,18153,18162,18515,18769,18771,19324,19483,19668,19705,19777,19778,19804,19845,19924,20221,20322,20426,20741,21030,21753,21945,21948,22068,22142,23185,23259,23722,23915,23996,24026,24091,24138,24210,24260,24278,24304,24323,24713,24808,25507,25647,26041,26225,26413,26692,27183,27435,27736,27854,28896,28938,28975,29824,30163,31036,31193,31275,32171,34126,35603,38837,39382,40421,41631,41798,42341,42690|773
751|Tomorrow Never Dies (1997)|01-Jan-1997|1,14,16|293,891,1201,1350,2541,2550,2680,3122,3589,3652,5571,8224,8400,10019,10240,10940,11226,12806,14533,14541,15537,16119,16807,16816,17007,18859,19894,20036,20875,21065,21222,21750,21901,21973,22055,22137,23024,23267,23357,23560,23849,24729,25191,25820,26331,27475,27619,28410,29181,30442,30606,31019,32360,32427,32434,34584,35404,35670,37087,37409,40031,40381,40422,41294,41681,42975,43002|776
752|The Replacement Killers (1998)|06-Feb-1998|1,16|681,2952,3333,4362,4623,5029,5117,6085,7159,7428,9242,9553,10607,11651,12342,13922,13928,14818,15046,15159,15172,15294,16692,17544,17984,19836,20479,21198,22226,22491,22514,22623,23003,23492,24392,26438,26543,28592,28612,29212,31610,37803,41026|272
753|Burnt By the Sun (1994)|01-Jan-1994|8||
