838|In the Line of Duty 2 (1987)|30-Aug-1996|1||
839|Loch Ness (1995)|01-Jan-1995|11,16||
840|Last Man Standing (1996)|20-Sep-1996|1,8,18|220,346,3206,3618,4004,4217,4448,4571,5075,5682,6094,6538,7656,7767,7789,8609,8872,9178,10193,10629,10971,11562,11667,11856,12917,13585,14027,14422,14904,15026,15977,16682,16841,17009,17255,17619,18021,18157,18974,19132,19260,19633,19823,21510,21520,22278,23237,23947,24097,25359,28679,31257,31401,31565,33453,34535|
841|Glimmer Man, The (1996)|04-Oct-1996|1,16||
842|Pollyanna (1960)|01-Jan-1960|4,5,8|4087,4568,4838,5496,6158,6513,7606,8636,9504,12745,13363,13811,14986,15390,16217,17707,20068,21724,22421,24292,26408,27316,27967,28936,32211,32366,32896,34494,34529,36509|
843|Shaggy Dog, The (1959)|01-Jan-1959|4,5||
844|Freeway (1996)|23-Aug-1996|6|510,1190,2091,6382,7864,9689,11544,12618,15027,15073,15139,15943,17369,17419,17469,18539,19008,21664,23645,24345,25136,25414,27141,28227,28431,29267,29512,30773,30831,31662,32474,32524,33113,33256,33385,33634,33743,34588,35179,35693,36395,36515|
845|That Thing You Do! (1996)|28-Sep-1996|5|128,532,563,914,1407,1700,1865,2250,2521,2632,3121,3212,3513,4137,4190,4594,4798,5618,5796,6249,6577,6617,6661,6679,6818,6974,6982,7667,9287,9288,10335,10698,10951,12234,12744,13131,13251,14023,14488,14754,15254,15598,15769,16195,16227,16657,16751,16857,17142,17586,17771,18618,18710,18962,18983,19052,19170,19454,19802,19961,20438,20584,20909,21533,22403,22700,23032,23464,23762,23934,24099,24206,24248,24675,24988,25082,25092,25129,26103,26174,26427,26711,27562,27681,28107,29031,29265,29308,29396,29571,29611,29638,29865,29912,29917,29957,30539,30649,31188,31477,31649,31784,31915,32683,33185,33448,33467,33489,33596,33727,34481,34569,34741,35019,35168,35406,35681,35988,36326,36346,36553|
846|To Gillian on Her 37th Birthday (1996)|18-Oct-1996|8,14|355,4866,7780,8741,9571,15742,17988,19805,25325,27152,27321,28405,32653,33274,34461|
847|Looking for Richard (1996)|11-Oct-1996|7,8|40,526,708,1047,1527,1731,1737,1739,1741,2417,2635,2841,2904,3888,4253,4454,4743,6145,8150,8279,8975,9083,10795,11198,11215,11236,11864,12021,12734,13029,13619,13704,13844,16945,17065,17134,17778,17913,17915,18107,19570,20168,20885,20917,21003,21764,22348,23118,24017,24658,24997,25426,26261,26456,27926,28106,29048,29367,29741,30646,31169,31531,32389,33067,33671,34192,34412,34474|
848|Murder, My Sweet (1944)|01-Jan-1944|10,16|88,451,1824,3437,4284,6051,6286,7142,8077,8621,9224,9381,9979,10637,11781,12283,13869,14382,17564,17879,18920,19405,23350,23767,24906,29813,30439,34601,35595|
849|Days of Thunder (1990)|01-Jan-1990|1,14|581,898,2181,2348,2941,4608,4900,4905,6354,6617,6653,7018,7833,8779,8821,8869,9796,10967,14120,15422,17506,18047,18083,18115,18488,19114,20045,20597,20635,20716,22136,22171,23296,25333,26929,28028,28655,30497,31707,33329,34289,34401,35842,36266|
850|Perfect Candidate, A (1996)|27-Sep-1996|7||
851|Two or Three Things I Know About Her (1966)|01-Jan-1966|8||
852|Bloody Child, The (1996)|26-Oct-1996|8,16||
853|Braindead (1992)|01-Jan-1992|5,11|66,507,1076,2153,2205,2665,3891,5121,5721,5963,6208,6456,6731,6887,8664,9247,9599,9721,9944,10246,10779,11587,14606,17060,17407,17832,18220,19303,19304,19314,19453,19772,20103,20104,20145,20243,20434,20615,20792,22976,23394,23481,23966,26066,26327,27411,27945,28496,30084,30429,31084,32329,32497,32823,33270,33504,33536,33676,33710,33904,35506,35659,35975,35990,36196|
854|Bad Taste (1987)|01-Jan-1987|5,11|586,587,1340,2264,2394,2710,3057,3922,7408,7721,8451,8452,8854,9148,9226,9247,9644,9748,9944,10774,10779,11162,12481,12482,12690,13269,14711,14865,15275,16152,16182,16390,16604,17860,19352,20784,20864,21907,21920,22976,23469,24415,24538,24539,26301,30300,33832,35326,35341,35702|
855|Diva (1981)|01-Jan-1981|1,8,13,14,16|515,596,1749,1754,1764,2124,3686,4648,5214,5215,5504,6111,6844,7287,8326,13109,13830,13955,15602,17663,17830,18906,19292,23081,26644,27312,27593,27894,28216,28719,30791,31391,31522,31537,32107,32473,33984,36588|
856|Night on Earth (1991)|01-Jan-1991|5,8|37,264,1576,2102,2154,2273,5386,5754,6760,6852,9884,11547,12335,15791,15982,17324,17845,18187,19563,19836,19971,21804,23176,25554,27307,28136,33197,34092,34192,34486,35865|
857|Paris Was a Woman (1995)|08-Nov-1996|7||
858|Amityville: Dollhouse (1996)|01-Jan-1996|11|5051,12882,15910,19205,22143,25086,27853,30324,30408|
859|April Fool's Day (1986)|01-Jan-1986|5,11|1025,1734,9674,16385,16633,16737,19054,24173,25406,28387,28912,33337,35021|
860|Believers, The (1987)|01-Jan-1987|11,16||
861|Nosferatu a Venezia (1986)|01-Jan-1986|11||
862|Jingle All the Way (1996)|22-Nov-1996|2,4,5|676,1536,2060,2123,2490,2632,2770,3760,4073,4420,5229,5409,5541,5671,6979,7183,7203,8410,8826,9237,9487,9758,11089,11141,12007,12160,12627,13227,15039,15434,15683,15687,15815,15917,16047,17126,17991,18695,18705,18765,19280,19335,19715,19887,19949,20613,20713,20995,21751,22070,22089,22332,22786,22854,23127,23442,23902,24122,24346,24409,25597,25598,26369,26640,26773,26956,27607,27814,28048,28673,28900,29673,29787,30141,30279,30597,30921,31179,31374,31933,32489,32624,32633,32642,32660,32899,33325,33364,34565,34738,34834,35426,35637,35734,36346,36483|
863|Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)|08-Nov-1996|8||
864|My Fellow Americans (1996)|20-Dec-1996|5|901,1305,1917,2129,2204,2454,2576,2632,2966,3397,3712,3972,6356,6700,6822,6982,7211,7337,7473,7909,7910,8568,9179,9626,9660,10390,11051,11623,11786,12263,12864,13427,13828,13871,14144,14593,14636,16231,16298,16616,16873,17360,17474,17509,17872,18379,18945,19437,20075,20489,23597,23844,23859,24382,24445,24511,24711,25244,25281,26812,27257,28227,28902,29515,29815,29828,30001,30777,31020,31202,31353,33639,33641,33979,33980,34012,35089,35508,36027,36127|
865|Ice Storm, The (1997)|01-Jan-1997|8||
866|Michael (1996)|25-Dec-1996|5,14|1724,2238,2817,5510,6810,9392,9451,9452,10067,10298,10538,10544,12550,12774,15266,16491,17087,17179,19840,22032,22474,22501,24360,24871,24942,26244,26967,27795,27811,28650,29132,30071,30860,31437,32771,34859,34992,35581|
867|Whole Wide World, The (1996)|25-Dec-1996|8||
868|Hearts and Minds (1996)|10-Jan-1997|8||
869|Fools Rush In (1997)|14-Feb-1997|5,14|78,559,641,850,924,1351,4922,5300,5697,9050,13454,15082,15151,16225,16643,17369,17443,17448,17904,19551,19653,20908,21678,21995,22512,22763,23752,24556,25187,25702,26082,26615,26840,26972,29453,29583,29709,30870,31275,32081,32451,33386,33843,34565,34607,34658,34853,35213,35541|
870|Touch (1997)|14-Feb-1997|14|96,713,2967,4213,5923,6888,7998,8769,9997,10100,13210,14385,15059,16241,16450,16682,19840,22707,23077,23237,24734,26613,26978,27373,28227,28356,28649,28710,28721,28998,29304,30219,35525,36305|
871|Vegas Vacation (1997)|14-Feb-1997|5|178,667,2431,2760,3154,3801,5718,5839,5988,6550,6633,6661,7147,7163,7921,8057,8835,9286,10209,10266,10542,11794,12415,13339,13486,13487,13951,14394,14892,14978,15072,15105,15118,15320,15701,15779,16248,16287,16778,17222,17369,17708,18083,20286,20861,20908,21570,21694,22588,22953,23267,23268,23454,23625,24659,25242,25543,25997,26047,26069,26259,26793,27070,27278,27288,28342,28793,28794,29318,29946,30343,30908,32082,32458,32680,32929,35241|
872|Love Jones (1997)|14-Mar-1997|14|290,879,1502,1513,2226,5475,6554,8145,10870,11190,11387,12966,16340,17105,17436,18881,20318,21884,23445,23489,24527,24661,26513,27566,27849,27930,28313,29391,31270,33415,34921,35404|
873|Picture Perfect (1997)|01-Aug-1997|5,14|939,2622,3564,4857,5561,6282,6398,6479,8923,14859,15411,17808,19280,19458,20957,21086,21658,21790,22049,22146,24972,25103,25585,26381,26441,27233,27261,27501,27761,27841,28755,31242,31651,33501,35058,35677|
874|Career Girls (1997)|08-Aug-1997|8|1636,9656,12176,20148,22600,26298,26536,34986,35012|
875|She's So Lovely (1997)|22-Aug-1997|8,14|1252,2362,2619,4503,4972,6889,7821,11056,11221,11931,12508,12589,14104,14270,16623,16836,17346,20385,20961,21184,22211,22474,24592,25447,27989,31199,31442,31544,31809,32507,34092,34599,35582,36087,36485|
876|Money Talks (1997)|22-Aug-1997|1,5|468,1616,1643,2438,2560,2613,2679,2820,3749,3773,5482,7050,7740,8279,9027,9286,10214,10359,10435,10713,10830,13000,13216,13385,13416,14148,14771,16307,16461,16710,17959,19025,20309,20980,22053,22596,22598,22603,23417,24438,25631,26539,26971,31200,31226,32609,33109,35726|
877|Excess Baggage (1997)|01-Jan-1997|2,14|1477,2303,3643,4407,4851,5563,6025,8529,9476,11436,11565,11688,12580,13323,14268,16837,18102,18542,22174,22663,22891,23237,24247,24413,26336,28989,30554,33045,33838,33867,34224,34672,35371|
878|That Darn Cat! (1997)|14-Feb-1997|4,5,13||
879|Peacemaker, The (1997)|01-Jan-1997|1,16,17||
880|Soul Food (1997)|01-Jan-1997|8|926,1387,2125,2452,4131,4711,5024,6460,6463,6464,6465,9117,9118,9248,9383,10279,10776,13551,14075,15368,15805,16230,17505,17530,17531,19597,21847,23262,23489,24274,24426,24568,24954,26024,26936,28436,29200,30208,31270,32075,33635,34816,36298,36480|
881|Money Talks (1997)|22-Aug-1997|1,5|468,1616,1643,2438,2560,2613,2679,2820,3749,3773,5482,7050,7740,8279,9027,9286,10214,10359,10435,10713,10830,13000,13216,13385,13416,14148,14771,16307,16461,16710,17959,19025,20309,20980,22053,22596,22598,22603,23417,24438,25631,26539,26971,31200,31226,32609,33109,35726|
882|Washington Square (1997)|01-Jan-1997|8|407,3272,3751,5861,6257,7151,9942,10052,10818,11164,11998,12637,13102,13135,13845,14012,14632,18156,21186,21229,23354,24824,25456,25640,26016,26237,27311,28648,29874,29983,31027,31670,31930,31992,32521,32932,33016,34176,34208,34810,36172|
883|Telling Lies in America (1997)|01-Jan-1997|8|939,1004,1719,1795,2865,2922,5738,6000,7272,7509,9496,9554,10267,10300,10983,11975,12726,13043,13254,14421,15205,16001,16665,17013,17131,18463,18536,18610,18803,19222,19707,19770,19826,20678,20731,21726,22144,22454,23830,24092,24150,24412,25618,27614,27698,27712,28327,28748,30108,30599,31895,32189,32696,32931,33566,33688,36010,36378,36457|
884|Year of the Horse (1997)|01-Jan-1997|7|4771,10905,15429,18860,19581,21808,24262,24622,24636|
885|Phantoms (1998)|01-Jan-1998|11|138,1393,4166,5599,6419,8632,9112,9202,9245,9980,10237,11526,12040,16132,16683,16706,16894,17877,19170,19375,19857,19894,24492,26752,27799,28849,31928,32717,33544|
886|Life Less Ordinary, A (1997)|01-Jan-1997|14,16||
887|Eve's Bayou (1997)|01-Jan-1997|8|2733,5037,5112,7228,10696,10786,14068,20851,20879,22132,22419,25270,26499,26513,26911,27306,27861,28895,31261,32395,32607,34090,34439,34841,35221,35638,35725,36203|
888|One Night Stand (1997)|01-Jan-1997|8|71,464,1351,1685,3223,3527,3992,4347,6085,6113,6477,7110,9912,11542,12146,12577,12851,12988,13675,15326,17063,17236,17241,17725,18322,18355,19640,19642,19995,20896,22034,22701,22740,23397,23686,23799,24519,24563,25414,25712,26156,26180,26254,26315,27736,27812,27987,28072,28577,29135,29147,29209,29495,29561,29833,30028,30184,30543,30626,30812,30978,31518,31525,31597,32111,32596,32687,33351,34736,34770,35457,35535,35540,35602,35764,36138,36601|
889|Tango Lesson, The (1997)|01-Jan-1997|14||
890|Mortal Kombat: Annihilation (1997)|01-Jan-1997|1,2|2197,3552,4417,4491,6147,10034,11630,12827,13185,14411,14902,17088,17440,18518,19955,20442,21781,22164,22579,22692,23900,24042,29502,29603,29717,33010,34495,34903,35770|
891|Bent (1997)|18-Dec-1997|8,17|1482,1774,2064,4672,5595,6735,8688,9243,9250,10826,11166,11489,12368,12441,12662,12806,13758,14037,14688,14727,15060,15306,16048,16060,16910,16946,17356,17524,19505,21193,21465,21890,22827,23515,23568,24714,25689,27226,27374,27376,27481,27482,27483,28527,28814,29430,30545,31732,34579,35118,36117,36197|
892|Flubber (1997)|01-Jan-1997|4,5,9|511,1170,1253,2298,2608,2695,2780,3141,3275,3699,3768,5929,7835,8087,8753,10087,10337,10451,10679,11449,12981,13232,14290,14562,16134,19695,20800,20801,20948,21124,21470,22503,22506,22805,22834,23750,23772,23831,24058,24720,25209,25621,27079,27395,28047,29289,29522,29849,29881,31607,31854,31990,32448,32896,33143,34096,34262,35033,35962,36275|
893|For Richer or Poorer (1997)|01-Jan-1997|5|235,249,318,521,909,3337,5011,7238,7455,8068,9272,9457,10375,11151,12054,12921,13947,15099,15200,16414,16501,17325,17549,18069,19627,21059,21244,21273,21456,21496,21497,21906,21987,25003,25227,25840,26592,26633,26801,27099,27512,28783,30604,30690,31489,31585,32354,32847,33482,34119,34939,35181|
894|Home Alone 3 (1997)|01-Jan-1997|4,5|517,3136,3916,4218,5014,7317,7695,8947,9235,9402,9406,9658,10344,10898,11853,12039,12290,12812,13158,14278,15387,17941,19534,20858,21847,22032,22211,23121,26692,27304,27847,28844,30133,30501,30801,31643,32434,34206,34469|
895|Scream 2 (1997)|01-Jan-1997|11,16|485,724,725,728,1365,3579,4047,4801,5616,6048,6094,6663,6719,7554,9270,9977,10258,10582,10768,10783,10866,11731,12374,13100,13626,14133,14932,16534,16788,17095,17199,17248,19894,20238,20422,21697,22522,23417,23446,24081,24150,25578,25589,25789,26392,26688,26946,27095,27475,27678,28319,28683,28695,28970,29103,29498,29803,29842,30557,31158,31910,32013,32135,32345,32609,32680,32805,33097,33261,33335,34373,34823,34927,34941,36160|
896|Sweet Hereafter, The (1997)|01-Jan-1997|8||
897|Time Tracers (1995)|01-Jan-1995|1,2,15||
898|Postman, The (1997)|01-Jan-1997|8||
899|Winter Guest, The (1997)|01-Jan-1997|8||
900|Kundun (1997)|25-Dec-1997|8|418,3725,5748,6012,9042,9043,10668,11324,11400,11811,12328,12959,13115,13261,13504,13519,16257,16975,17580,18244,19599,21998,21999,22036,22200,22230,22383,22509,22534,22572,23359,23365,23367,24320,24643,24656,29157|
901|Mr. Magoo (1997)|25-Dec-1997|5|1342,2942,3012,3293,3906,4055,4184,5273,6075,6138,7057,8368,10423,10678,11618,11698,12523,13631,14592,14799,15047,15938,15975,16094,16313,17432,18062,18391,21216,21498,22247,22306,22640,23460,26336,27652,27797,28648,29410,30015,30349,31400,31769,31884,32024,33838,34170,35954,36587|
902|Big Lebowski, The (1998)|26-Dec-1997|5,6,13,16||
903|Afterglow (1997)|26-Dec-1997|8,14|150,568,3235,4555,6293,6962,7515,11270,14166,14746,15195,16384,19298,19735,20812,21845,22714,24074,24319,25696,25761,25833,25970,26566,26766,27370,30270,33170,34018|
904|Ma vie en rose (My Life in Pink) (1997)|26-Dec-1997|5,8||
905|Great Expectations (1998)|01-Jan-1998|8,14|376,907,1083,1205,2072,2463,3528,3529,3537,4506,4517,5000,5426,6237,9162,9575,10812,11977,13454,13608,13899,14839,15102,15756,16108,16247,16985,17096,17364,17628,18385,18839,19279,20190,20376,21073,22111,24296,24352,24749,25062,25361,25527,26391,26428,26732,27468,27655,28714,29105,29598,30033,30035,30297,32872,32999,33132,34851,35181,35224,35653,36306|
906|Oscar & Lucinda (1997)|31-Dec-1997|8,14||
907|Vermin (1998)|01-Jan-1997|5||
908|Half Baked (1998)|16-Jan-1998|5|1054,1912,2021,2051,2497,2500,2523,2623,3006,3769,3941,3945,4234,4350,4520,5608,5698,6128,6216,6382,6480,9780,10003,13910,14011,15644,15787,15794,16168,16284,16474,17141,18287,18478,18525,19032,19401,19522,19730,20897,21369,21660,23971,24015,24443,25063,25282,25939,26154,26231,28237,28649,29137,29206,29842,31193,32797,33417,34669,35606,35931|
909|Dangerous Beauty (1998)|23-Jan-1998|8|4002,4016,4561,4942,6349,6841,7832,12214,12572,14811,15317,15436,15712,15946,16529,17710,18613,19239,19419,20182,23383,23580,25141,25582,25760,25874,26400,26563,26564,27484,27547,27638,28183,28187,29150,29379,30291,30348,30411,31058,31249,31296,31355,31533,31615,31863,32148,32218,32247,32729,33077,33603,33842,34232,34908,35363,36073,36637|
910|Nil By Mouth (1997)|06-Feb-1998|8||
911|Twilight (1998)|30-Jan-1998|6,8|725,2611,3340,4089,6760,7910,8797,9072,10335,11316,13840,14260,15801,16236,19611,19796,19894,21049,23124,23287,23331,25520,26657,28957,31707,34285,35512,36395|
912|U.S. Marshalls (1998)|10-Mar-1998|1,16||
913|Love and Death on Long Island (1997)|10-Mar-1998|5|76,176,803,1242,3829,4552,6243,7114,7213,7902,8164,8638,9841,10013,10101,10536,10537,10891,12728,13744,13796,14750,17320,17976,18600,18679,19050,20195,20767,21525,23560,24427,24912,26268,27228,29162,29256,30094,31239,31666,31999,32149,32529,33528,33549,33648,33712,34653|
914|Wild Things (1998)|14-Mar-1998|6,8,13,16|939,1285,1562,2426,2427,3838,4607,5452,5462,5471,5831,7493,8111,13202,13608,13715,13717,15906,15939,16087,16804,17304,17337,17442,18559,19503,21190,21682,23048,23200,23258,24145,24662,24865,25116,25470,26274,26392,26487,26736,27833,28626,28945,29672,30600,30623,30694,30805,30807,30912,31139,31474,31688,31856,31908,32044,32759,33132,33284,33402,33795,34109,34164,34266,34492,34847,35183,35225,35338,35772,35818,35982,36187|
915|Primary Colors (1998)|20-Mar-1998|8|424,1582,2343,2627,2632,2966,4007,4147,4378,4500,5345,5665,6239,6411,6538,6921,6924,7585,8847,8975,9104,9146,10158,10988,11181,11215,11907,12006,12940,12978,13206,13262,13759,14026,14872,14982,15149,15430,15493,15879,15901,17632,17633,18115,18497,18674,18791,18961,19148,19194,19548,20221,20224,21747,21961,22209,22293,22474,22890,23631,24083,24232,24237,24396,24606,24821,25458,25486,25996,26422,26446,26741,27002,27562,27884,27965,28031,28396,29134,30065,30742,30775,30941,31486,31719,32608,32673,32831,33153,33769,33814,33823,34413,34926,35438,35481,35755,35974,36015,36217|
916|Lost in Space (1998)|27-Mar-1998|1,15,16|7482,8329,9419,9685,10538,10858,11109,12760,16742,19676,20249,20606,22318,22610,26417,26537,26622,28970,30692,30906,31224,33973|
917|Mercury Rising (1998)|27-Mar-1998|1,8,16|1047,2750,2758,3894,4008,4321,4390,4454,5943,5976,6205,6569,7356,7394,7447,7596,7800,8228,8867,9269,9413,10450,11802,11902,12218,12967,13122,13565,13622,13721,14413,17139,18282,18408,18719,18905,19782,19859,21186,21481,24097,24307,24838,24948,25159,26016,27655,28455,28472,28593,28659,29473,30139,30608,31128,31560,31917,32859,33482,35199,35342,35581,35971,36450|
918|City of Angels (1998)|03-Apr-1998|14|823,2213,2461,3159,3209,3699,5345,5706,7015,7339,7541,7558,8133,8567,9976,12020,12348,12392,13122,14026,15571,15606,16713,17212,18060,19057,20023,21036,22206,22940,23802,25460,26038,26731,26770,27315,27754,27767,28102,30160,30304,31155,31544,32113,32533,32790,33933,34186,34618,34848,35684,35685|
919|City of Lost Children, The (1995)|01-Jan-1995|2,15||
920|Two Bits (1995)|01-Jan-1995|8|1047,1204,1789,2225,2236,2806,3655,4243,4290,5069,5081,5696,5712,5871,6951,7067,8822,12910,13167,14774,16030,16945,17398,17627,19084,19154,19251,19777,23071,23076,25183,25489,26908,27432,29463,31747,32113,32254,32296,32540,33334,34003,34504,35387,36460|
921|Farewell My Concubine (1993)|01-Jan-1993|8,14||
922|Dead Man (1995)|10-May-1996|18|1777,2102,2299,2580,3108,3117,3839,5365,5677,6180,6919,8306,9419,9629,9778,10537,14468,14628,15361,15424,16416,17519,17810,19904,21137,22209,23602,24195,25262,35470|
923|Raise the Red Lantern (1991)|01-Jan-1991|8||
924|White Squall (1996)|01-Jan-1996|2,8|2551,4091,4257,4385,6661,8095,9479,10728,10733,11733,12607,14070,14892,14901,17152,17538,18379,19740,20101,20664,22138,24288,25056,25319,26735,26761,26836,28898,29683,30693,30890,31449,32952,34243,34406,36103|
925|Unforgettable (1996)|23-Feb-1996|15,16|2783,3643,3755,3933,4182,4590,4759,4830,5095,5282,5344,5360,5720,7566,9615,13160,13518,14209,14562,14610,15047,17256,17850,18542,19647,20910,21126,23498,23921,25863,26586,27381,27765,28006,28276,28972,30127,30822,33347,33491,33745,33770,34148,34189,35864,36325|
926|Down Periscope (1996)|01-Mar-1996|5|571,3269,4415,4464,5166,5198,5682,5854,6409,6694,7118,8238,8640,8880,9386,10168,10272,10542,10854,11599,12507,12623,13706,13978,14120,14133,14205,16709,16880,17350,19150,19250,19875,20343,20725,20912,20984,21184,21889,22017,22391,22458,23042,24015,29738,35283,35938,36063|
927|Flower of My Secret, The (Flor de mi secreto, La) (1995)|08-Mar-1996|8||
928|Craft, The (1996)|26-Apr-1996|8,11||
929|Harriet the Spy (1996)|03-Jul-1996|4,5|3829,3945,4169,5732,7525,8307,10035,11216,11319,12798,12960,13163,18101,20808,22240,24199,24317,25524,26330,26498,26712,28058,30510,30565,31143,32443,32797,32810,33806,34608,34835,35187,35565,35618|
930|Chain Reaction (1996)|31-Jul-1996|1,2,16|697,1151,1293,1583,4422,4730,5043,5240,5325,5483,5925,6125,6157,6282,6810,7317,7447,7602,7632,8013,8334,8394,8703,8946,9222,9348,9624,10160,10861,11439,12127,12166,12352,12713,13597,14334,15615,15618,15806,15828,16079,16335,16851,17171,17607,18256,18442,19194,19355,19859,20242,20363,20485,20683,20759,21014,23383,23974,23976,24308,24677,24703,25189,25551,25926,26563,29220,29568,30479,30618,32169,33138,33490,33574,34458,35369,35380,35581,36117,36208,36611|
931|Island of Dr. Moreau, The (1996)|23-Aug-1996|15,16||
932|First Kid (1996)|30-Aug-1996|4,5|602,1202,2184,2341,2824,3039,3799,3870,3897,4154,4190,4312,6808,8976,10510,10663,10947,12034,12244,12427,12905,16054,16069,17111,17613,19823,20613,21019,21306,21489,21560,22463,23188,23215,23636,23999,24330,24629,24712,24847,26414,26704,26878,27980,29413,29500,29601,30175,30550,31214,32740,33683,35104,36256,36309|
933|Funeral, The (1996)|25-Oct-1996|8||
934|Preacher's Wife, The (1996)|13-Dec-1996|8||
935|Paradise Road (1997)|18-Apr-1997|8,17|75,625,1064,1909,2009,3988,5819,6517,6559,7062,8877,8913,9252,10721,12351,12781,15997,16594,16666,16716,17028,18010,19168,19704,19718,20406,21477,22737,24586,25114,25753,25804,26646,26860,26866,26957,27893,27975,29171,29504,29557,29866,29884,31567,31604,31818,31894,33424,33559,34323,34464,34945,35020,35752|
936|Brassed Off (1996)|13-Jun-1997|5,8,14|508,614,673,702,710,809,1214,1414,2293,2544,2634,3097,3493,4118,4297,5276,6763,6802,6954,7328,7757,8998,10014,10043,10208,10233,10452,10655,10780,11735,11985,14154,14576,14612,14684,15564,16917,16992,17272,17853,18268,18987,20342,20834,21337,21940,22038,22362,23309,24104,24451,27775,28296,28976,29480,29646,30179,30606,31775,31940,32605,34078,34575,34730|
937|Thousand Acres, A (1997)|01-Jan-1997|8||
938|Smile Like Yours, A (1997)|01-Jan-1997|5,14||
939|Murder in the First (1995)|01-Jan-1995|8,16|284,310,939,1067,1210,1227,1598,2195,2260,2327,2399,3699,3748,3972,4114,4221,4260,4684,5059,5301,6072,6187,6734,6994,7011,7042,7546,8153,9187,11585,11916,12196,12366,12767,12801,13452,13639,13706,13747,13865,14272,14358,14963,15027,16277,16342,16742,17058,17123,17315,18091,18262,18656,18783,19155,19960,20470,20491,20592,20704,20712,21088,21300,21642,21692,22306,22892,23064,24236,24691,25903,26040,26891,27377,30555,31452,34437,35856|
940|Airheads (1994)|01-Jan-1994|5|374,724,760,1503,1846,2884,3035,3284,3604,3866,4358,4623,4716,5678,6026,6909,7564,10129,10275,10299,10423,10439,11335,12834,12866,13260,13931,14174,14717,14941,16155,17369,17647,18100,18238,18658,19635,20954,23792,23889,23946,24651,24695,24775,26805,27735,28236,28785,29919,29997,30305,31011,31220,32447,33728,34643,36578|
941|With Honors (1994)|01-Jan-1994|5,8|548,838,1455,2022,4105,4135,4817,5622,5715,7376,7564,8463,9216,9231,11817,11921,12106,12124,12713,16413,17459,19890,20911,21641,22243,23014,25949,26080,26279,26729,27412,28407,28753,29322,29581,30411,33511,33920,33937,34458,35418,35944,36142|
942|What's Love Got to Do with It (1993)|01-Jan-1993|8|299,303,840,2808,3046,3073,3339,3392,3635,3834,4361,4378,4471,5163,5341,5394,6490,6809,6985,7000,7129,7176,7618,9058,9398,9768,9986,10187,10355,11241,11443,11693,11969,12393,12937,13206,14319,14413,14538,14563,14756,15274,15461,15548,15731,15809,15824,16548,16634,16642,17119,17801,18222,18292,18574,18647,18731,19230,19553,20160,20271,20571,20835,21208,21578,22094,22652,22879,22944,23449,23477,24107,24953,24995,25388,25419,25472,25697,25700,26135,26360,26423,26691,27418,27426,27499,28001,28826,29558,30006,30009,30119,30413,30861,31111,31318,31866,31918,32782,33292,33892,33909,34413,34652,34654,34833,34916,34982,35024,35096,35343,35395,35467,35473,35661,35690,36040,36343|
943|Killing Zoe (1994)|01-Jan-1994|16||
944|Renaissance Man (1994)|01-Jan-1994|5,8,17|22,470,1016,1222,1277,1319,1469,2418,2719,2993,2994,5652,5729,5950,6562,6869,8766,9146,9178,9338,9651,9989,10306,10669,11241,11331,11387,11415,11618,14087,14311,14720,14864,15265,16192,16700,16845,17974,18487,18518,18534,18856,18894,20566,20766,20912,20967,21087,21223,23207,24422,24766,25070,25072,26246,27257,27356,28129,28973,29431,29707,31111,31245,35500,35693|
945|Charade (1963)|01-Jan-1963|5,13,14,16|648,1717,1867,2174,3847,4196,5232,5579,5691,5971,6115,7056,8267,8367,8654,9324,11729,12515,13999,14287,15942,17173,18028,21460,21565,22154,22349,22462,23067,25639,28954,29560,32228|
946|Fox and the Hound, The (1981)|01-Jan-1981|3,4||
947|Big Blue, The (Grand bleu, Le) (1988)|01-Jan-1988|2,14||
948|Booty Call (1997)|28-Feb-1997|5,14|1830,3724,3804,5260,7498,9725,11300,11827,12588,13604,13617,13786,13815,13972,15568,15577,17104,18251,19575,20554,23464,24628,25973,28436,30225,33087,33358,33470,33916,34704,35313,35929,36532|
949|How to Make an American Quilt (1995)|01-Jan-1995|8,14|689,1046,5396,5479,6771,8978,10976,12775,12953,14597,14598,15835,16543,17117,19117,19802,22391,23033,23993,24083,24805,24936,25101,25361,26257,26431,26613,27106,27107,27321,27682,28849,28916,29022,29897,30225,30413,30477,30478,31763,32140,32626,33979,34192,34679,34807,35147,35149,35336,35684,35685,36337,36339,36442|
950|Georgia (1995)|01-Jan-1995|8|2312,2540,3400,3492,4747,5923,7935,10260,10548,11072,12312,12981,14104,17411,18488,20246,21272,24245,24265,24663,25297,25883,27123,27511,27726,29995,30483,31027,32190,32816,33624,34594,36371|
951|Indian in the Cupboard, The (1995)|01-Jan-1995|2,4,9||
952|Blue in the Face (1995)|01-Jan-1995|5|645,942,1796,3863,4438,5249,5794,6760,7039,7491,7580,7810,8097,9419,10615,10781,10905,11058,11634,12171,12577,12593,12605,15309,17947,18296,18414,19010,19393,19658,21488,24568,24813,25023,25428,25575,26161,27253,28026,28589,28932,28937,29019,29531,29919,30303,31478,33591,33593,34327,34899,35398,35526,36329|
953|Unstrung Heroes (1995)|01-Jan-1995|5,8|501,2256,2344,2804,3829,4662,4775,5047,5907,5958,6356,11394,14013,14626,14959,17196,18658,19920,22284,22662,23407,23511,24873,25276,25319,26631,27476,28375,28501,30253,30707,31066,31437,32071,32104,33338,34660,34979,36159|
